u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
2,3,3740,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3740,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,3740,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,4,3740,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,4,3740,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,3740,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3744,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,3744,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,3744,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,3744,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3744,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,3744,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,3744,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,3744,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3748,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3748,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,3748,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,3748,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3748,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,3748,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,3748,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,3748,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3752,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,3752,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,3752,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,3752,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3752,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,3,3752,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,3752,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3752,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3756,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,3756,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,3756,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,3756,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,3756,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,3,3756,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,3756,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3756,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3760,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,3760,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,3760,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,3760,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,3760,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,3,3760,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,3760,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3760,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,3764,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,3764,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,3764,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,3764,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,3764,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,3764,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,3764,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3764,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,3768,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,3768,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,3768,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,3768,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,3768,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,3768,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,3768,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,3768,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,4,3772,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3772,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,3772,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,3772,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,3772,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,1,3772,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,3772,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,3772,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,4,3776,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,3776,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,4,3776,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,3776,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,3776,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,1,3776,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,3776,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3776,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3780,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3780,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,3780,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,3780,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,3780,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,0,3780,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3780,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3780,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3784,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3784,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,3784,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,3784,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,3784,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,0,3784,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3784,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3784,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3788,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3788,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,3788,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,3788,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,3788,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,3788,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3788,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3788,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3792,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3792,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,3792,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,3792,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,3792,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,3792,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3792,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,2,3792,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,3796,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3796,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,3796,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,3796,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,3796,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,3796,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3796,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,2,3796,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,3800,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,3800,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,3800,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,3800,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,3800,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,3800,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3800,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,4,3800,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3804,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3804,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,3804,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,3804,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,3804,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,3804,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3804,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3804,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3808,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3808,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,3808,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,3808,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,3808,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,3808,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,3808,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3808,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,3,3812,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3812,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,3812,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,3812,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,3812,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,3812,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,3812,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,3812,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,3,3816,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3816,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,3816,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,3816,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,3816,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,3,3816,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,3816,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,3816,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,3820,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3820,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,3820,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,3820,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,3820,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,3,3820,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,3820,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,3820,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,3824,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3824,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,3824,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,3824,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,3824,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,2,3824,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,3824,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,3824,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,3828,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,3828,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,3828,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,3828,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3828,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,3828,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,3828,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,3828,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,3832,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,3832,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,3832,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,3832,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,3832,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,3832,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,3832,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,3832,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,3836,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,3836,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,3836,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,3836,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,3836,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,3836,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,3836,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,3836,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,3840,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,3840,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,3840,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,3840,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,3840,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,3840,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,3840,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,4,3840,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,3844,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,3844,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,3844,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,3844,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,3844,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,3844,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,3844,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,4,3844,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,3848,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,3848,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,3848,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3848,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,3848,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,3848,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,4,3848,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,3848,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,3852,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,3852,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,3852,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3852,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,3852,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,3852,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,3852,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,3852,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,3856,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3856,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,3856,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3856,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,3856,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,3856,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,4,3856,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,3856,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3860,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,3860,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,3860,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3860,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,3860,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,3860,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,4,3860,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,3,3860,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3864,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,3864,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,3864,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3864,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,3864,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,3864,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,3864,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,3864,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3868,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,3868,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,3868,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,3868,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,3868,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,3868,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,3868,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,2,3868,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,3872,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,3872,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,3872,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,3872,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,3872,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,3872,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,1,3872,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,2,3872,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,3876,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,3876,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,3876,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3876,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3876,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,3876,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,3876,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,4,3876,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,3880,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,3880,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,3880,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3880,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3880,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,3880,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,4,3880,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,3880,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4,3884,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,3884,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,3884,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3884,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3884,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,3884,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,4,3884,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,3884,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,3888,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,3888,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,3888,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,3888,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,3888,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,3888,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,3888,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,3888,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3892,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,3892,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,3892,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,3892,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,3892,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,3892,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,3892,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,3892,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,3896,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3896,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,3896,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,3896,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,3896,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,4,3896,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,0,3896,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,3896,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,3900,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3900,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,3900,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,3900,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,0,3900,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
